Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleCondition,SalePrice
216,20,72,10011,ir1,lvl,allpub,inside,gtl,names,1fam,1story,5,6,1957,1996,gable,compshg,hdboard,hdboard,brkface,64,ta,ta,cblock,TA,TA,No,BLQ,360,Unf,0,710,1070,GasA,TA,Y,SBrkr,1236,0,0,1236,0,1,1,0,2,1,Gd,6,Min1,1,Fa,Attchd,TA,Y,0,0,0,0,0,0,5,2006,1,134450
674,20,110,14442,reg,lvl,allpub,inside,gtl,crawfor,1fam,1story,6,7,1957,2004,hip,compshg,cemntbd,cmentbd,brkface,106,ta,ta,pconc,TA,TA,No,GLQ,1186,Unf,0,291,1477,GasA,Ex,Y,SBrkr,1839,0,0,1839,1,0,2,0,3,1,Gd,7,Typ,2,TA,Attchd,TA,Y,0,87,0,0,200,0,6,2007,1,257500
522,20,90,11988,ir1,lvl,allpub,corner,gtl,names,1fam,1story,6,6,1957,1957,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,cblock,TA,TA,No,Rec,777,Unf,0,467,1244,GasA,Ex,Y,FuseA,1244,0,0,1244,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,TA,Y,0,40,0,0,0,0,5,2007,1,150000
1113,20,73,7100,ir1,lvl,allpub,corner,gtl,names,1fam,1story,5,7,1957,1957,gable,compshg,wdshing,wd shng,none,0,ta,ta,cblock,TA,TA,No,GLQ,708,Unf,0,108,816,GasA,TA,Y,FuseA,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,7,2006,1,129900
561,20,0,11341,ir1,lvl,allpub,inside,gtl,sawyer,1fam,1story,5,6,1957,1996,hip,compshg,wd sdng,wd sdng,brkface,180,ta,ta,cblock,Gd,TA,No,ALQ,1302,Unf,0,90,1392,GasA,TA,Y,SBrkr,1392,0,0,1392,1,0,1,1,3,1,TA,5,Mod,1,Gd,Detchd,TA,Y,0,0,0,0,95,0,5,2010,1,121500
1321,20,70,8400,reg,lvl,allpub,inside,gtl,names,1fam,1story,6,3,1957,1957,hip,compshg,brkface,brkface,none,0,ta,ta,cblock,TA,TA,No,ALQ,189,Rec,661,628,1478,GasA,Gd,Y,SBrkr,1478,0,0,1478,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,TA,Y,114,0,0,0,216,0,6,2009,1,156500
831,20,80,11900,ir1,lvl,allpub,corner,gtl,names,1fam,1story,6,5,1957,1957,gable,compshg,hdboard,hdboard,brkface,387,ta,ta,cblock,TA,TA,No,Rec,1040,Unf,0,352,1392,GasA,TA,Y,FuseA,1392,0,0,1392,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,TA,Y,0,0,0,0,192,0,6,2008,1,166000
1041,20,88,13125,reg,lvl,allpub,corner,gtl,sawyer,1fam,1story,5,4,1957,2000,gable,compshg,wd sdng,wd sdng,brkcmn,67,ta,ta,cblock,TA,TA,No,Rec,168,BLQ,682,284,1134,GasA,Ex,Y,SBrkr,1803,0,0,1803,1,0,2,0,3,1,TA,8,Maj1,1,TA,Attchd,TA,Y,0,0,0,0,0,0,1,2006,1,155000
902,20,64,8712,ir1,lvl,allpub,inside,gtl,names,1fam,1story,5,7,1957,2000,hip,compshg,metalsd,metalsd,none,0,ta,ta,cblock,TA,TA,Mn,BLQ,860,Unf,0,132,992,GasA,TA,Y,SBrkr,1306,0,0,1306,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,5,2009,1,153000
557,20,69,14850,ir1,lvl,allpub,inside,gtl,names,1fam,1story,5,5,1957,1957,gable,compshg,wd sdng,wd sdng,none,0,ta,ta,cblock,TA,TA,No,Rec,895,Unf,0,197,1092,GasA,TA,Y,FuseA,1092,0,0,1092,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,TA,Y,268,0,0,0,122,0,5,2006,1,141000
29,20,47,16321,ir1,lvl,allpub,culdsac,gtl,names,1fam,1story,5,6,1957,1997,gable,compshg,metalsd,metalsd,none,0,ta,ta,cblock,TA,TA,Gd,BLQ,1277,Unf,0,207,1484,GasA,TA,Y,SBrkr,1600,0,0,1600,1,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,TA,Y,288,258,0,0,0,0,12,2006,1,207500
1054,20,68,8562,reg,lvl,allpub,inside,mod,edwards,1fam,1story,5,6,1957,2002,hip,compshg,hdboard,hdboard,stone,145,ta,ta,cblock,TA,TA,Av,Rec,383,Unf,0,833,1216,GasA,Ex,Y,FuseA,1526,0,0,1526,0,0,1,0,4,1,TA,7,Min2,1,Gd,Basment,TA,Y,116,78,0,0,0,0,5,2010,1,144500
183,20,60,9060,reg,lvl,allpub,inside,gtl,edwards,1fam,1story,5,6,1957,2006,hip,compshg,wd sdng,wd sdng,brkface,98,ta,ta,pconc,NA,NA,NA,NA,0,NA,0,0,0,GasA,Ex,Y,SBrkr,1340,0,0,1340,0,0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,TA,Y,116,0,0,180,0,0,6,2007,1,120000
428,20,77,8593,ir1,lvl,allpub,inside,gtl,names,1fam,1story,4,6,1957,1957,hip,compshg,metalsd,metalsd,none,0,ta,ta,cblock,TA,TA,No,Rec,288,Unf,0,619,907,GasA,Ex,Y,SBrkr,907,0,0,907,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,7,2008,1,109008
530,20,0,32668,ir1,lvl,allpub,culdsac,gtl,crawfor,1fam,1story,6,3,1957,1975,hip,compshg,wd sdng,stone,na,NA,gd,gd,pconc,TA,TA,No,Rec,1219,Unf,0,816,2035,GasA,TA,Y,SBrkr,2515,0,0,2515,1,0,3,0,4,2,TA,9,Maj1,2,TA,Attchd,TA,Y,0,0,200,0,0,0,3,2007,1,200624
945,20,0,14375,ir1,lvl,nosewa,culdsac,gtl,timber,1fam,slvl,6,6,1958,1958,gable,compshg,hdboard,hdboard,brkface,541,ta,ta,cblock,TA,TA,No,GLQ,111,Rec,354,354,819,GasA,Gd,Y,FuseA,1344,0,0,1344,0,1,1,0,3,1,Gd,7,Typ,1,Gd,Basment,TA,Y,0,118,0,0,233,0,1,2009,1,137500
340,20,66,12400,ir1,lvl,allpub,inside,gtl,names,1fam,1story,6,7,1958,1998,hip,compshg,wd sdng,wd sdng,brkface,176,ta,ta,cblock,TA,Fa,No,Rec,585,Unf,0,630,1215,GasA,TA,Y,FuseA,1215,0,0,1215,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,0,0,0,234,0,6,2009,1,155000
920,20,87,11029,ir1,lvl,allpub,corner,gtl,names,1fam,1story,6,8,1958,2002,hip,compshg,metalsd,metalsd,none,0,ex,ex,cblock,Gd,TA,No,ALQ,528,BLQ,411,245,1184,GasA,Ex,Y,SBrkr,1414,0,0,1414,1,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,TA,Y,0,51,0,0,190,0,5,2008,1,176500
1425,20,0,9503,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,5,1958,1983,hip,compshg,hdboard,hdboard,none,0,ta,ta,cblock,TA,TA,No,ALQ,457,Rec,374,193,1024,GasA,TA,Y,SBrkr,1344,0,0,1344,1,0,1,0,2,1,TA,6,Min1,1,TA,Detchd,TA,Y,316,28,0,0,0,0,6,2007,1,144000
1172,20,76,9120,reg,lvl,allpub,inside,gtl,names,1fam,1story,6,6,1958,1958,hip,compshg,metalsd,metalsd,none,0,ta,ta,cblock,TA,TA,No,ALQ,662,Unf,0,599,1261,GasA,Ex,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,TA,Y,0,0,0,0,288,0,11,2008,1,163000
814,20,75,9750,reg,lvl,allpub,inside,gtl,names,1fam,1story,6,6,1958,1958,gable,compshg,metalsd,metalsd,brkface,243,ta,ta,cblock,TA,TA,No,Rec,608,Unf,0,834,1442,GasA,Gd,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,TA,7,Typ,0,NA,Attchd,TA,Y,0,0,275,0,0,0,4,2007,1,157900
500,20,70,7535,ir1,lvl,allpub,inside,gtl,names,1fam,1story,5,7,1958,1985,gable,compshg,metalsd,metalsd,none,0,ta,ta,cblock,TA,TA,No,BLQ,111,LwQ,279,522,912,GasA,Fa,Y,SBrkr,912,0,0,912,0,1,1,0,2,1,TA,5,Typ,0,NA,Attchd,TA,Y,12,285,0,0,0,0,6,2007,1,120000
274,20,80,9600,reg,lvl,allpub,inside,gtl,names,1fam,1story,6,6,1958,1988,hip,compshg,wd sdng,wd sdng,brkcmn,183,ta,ta,cblock,TA,TA,No,Rec,620,LwQ,620,0,1240,GasA,Gd,Y,SBrkr,1632,0,0,1632,1,0,2,0,3,1,TA,6,Min1,1,Gd,Attchd,TA,Y,289,0,0,0,0,0,4,2009,1,139000
20,20,70,7560,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,6,1958,1965,hip,compshg,brkface,plywood,none,0,ta,ta,cblock,TA,TA,No,LwQ,504,Unf,0,525,1029,GasA,TA,Y,SBrkr,1339,0,0,1339,0,0,1,0,3,1,TA,6,Min1,0,NA,Attchd,TA,Y,0,0,0,0,0,0,5,2009,1,139000
774,20,70,10150,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,5,1958,1958,gable,compshg,wd sdng,wd sdng,none,1,ta,ta,cblock,TA,TA,No,Rec,456,Unf,0,456,912,GasA,Ex,Y,FuseA,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,7,2007,1,114500
332,20,70,8176,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,6,1958,1992,gable,compshg,wd sdng,wd sdng,none,0,ta,ta,cblock,TA,TA,No,Rec,846,Unf,0,210,1056,GasA,Fa,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,8,2007,1,139000
513,20,70,9100,reg,lvl,allpub,corner,gtl,names,1fam,1story,5,5,1958,1958,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,cblock,TA,TA,No,BLQ,521,LwQ,174,169,864,GasA,TA,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,7,2006,1,129900
961,20,50,7207,ir1,lvl,allpub,inside,gtl,brkside,1fam,1story,5,7,1958,2008,gable,compshg,wd sdng,plywood,none,0,ta,ta,cblock,TA,TA,Gd,BLQ,696,Unf,0,162,858,GasA,Gd,Y,SBrkr,858,0,0,858,1,0,1,0,2,1,TA,4,Typ,0,NA,NA,NA,Y,117,0,0,0,0,0,2,2010,1,116500
130,20,69,8973,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,7,1958,1991,gable,compshg,plywood,plywood,brkface,85,ta,ta,cblock,TA,TA,No,Rec,567,BLQ,28,413,1008,GasA,TA,Y,FuseA,1053,0,0,1053,0,1,1,1,3,1,Ex,6,Typ,0,NA,2Types,TA,Y,0,80,0,180,0,0,7,2006,1,150000
123,20,75,9464,reg,lvl,allpub,corner,gtl,names,1fam,1story,6,7,1958,1958,hip,compshg,metalsd,metalsd,brkface,135,ta,ta,cblock,TA,TA,No,BLQ,570,Unf,0,510,1080,GasA,Gd,Y,SBrkr,1080,0,0,1080,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,TA,Y,0,0,0,0,130,0,6,2008,1,136000
1426,20,80,10721,ir1,lvl,allpub,inside,gtl,names,1fam,1story,6,6,1959,1959,hip,compshg,hdboard,hdboard,stone,243,gd,gd,cblock,TA,TA,No,Unf,0,Unf,0,1252,1252,GasA,Ex,Y,SBrkr,1252,0,0,1252,0,0,1,0,3,1,Gd,7,Typ,0,NA,Detchd,TA,Y,0,39,0,0,0,0,10,2008,1,142000
510,20,80,9600,reg,lvl,allpub,corner,gtl,names,1fam,1story,5,6,1959,1959,gable,compshg,metalsd,metalsd,brkface,132,ta,ta,cblock,TA,TA,No,ALQ,991,Unf,0,50,1041,GasA,Ex,Y,SBrkr,1041,0,0,1041,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,224,88,0,0,0,0,7,2009,1,124500
231,20,73,8760,reg,lvl,allpub,inside,gtl,names,1fam,1story,6,6,1959,1959,hip,compshg,metalsd,metalsd,brkface,220,ta,ta,cblock,TA,TA,No,Unf,0,Unf,0,1194,1194,GasA,TA,Y,SBrkr,1194,0,0,1194,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,0,120,0,0,0,4,2010,1,148000
1104,20,79,8910,reg,lvl,allpub,corner,gtl,names,1fam,1story,6,6,1959,1959,hip,compshg,brkface,brkface,none,0,ta,ta,cblock,TA,TA,Mn,ALQ,655,Unf,0,0,655,GasA,Ex,Y,SBrkr,1194,0,0,1194,0,1,1,0,3,1,TA,6,Typ,1,Fa,BuiltIn,TA,Y,0,0,192,0,0,0,7,2006,1,159500
1234,20,0,12160,ir1,lvl,allpub,inside,gtl,names,1fam,1story,5,5,1959,1959,hip,compshg,plywood,plywood,brkface,180,ta,ta,cblock,TA,TA,No,Rec,1000,Unf,0,188,1188,GasA,Fa,Y,SBrkr,1188,0,0,1188,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,5,2010,1,142000
45,20,70,7945,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,6,1959,1959,gable,compshg,brkface,wd sdng,none,0,ta,ta,cblock,TA,TA,No,ALQ,179,BLQ,506,465,1150,GasA,Ex,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,5,2006,1,141000
34,20,70,10552,ir1,lvl,allpub,inside,gtl,names,1fam,1story,5,5,1959,1959,hip,compshg,brkface,brkface,none,0,ta,ta,cblock,TA,TA,No,Rec,1018,Unf,0,380,1398,GasA,Gd,Y,SBrkr,1700,0,0,1700,0,1,1,1,4,1,Gd,6,Typ,1,Gd,Attchd,TA,Y,0,38,0,0,0,0,4,2010,1,165500
761,20,70,9100,reg,lvl,allpub,inside,gtl,names,1fam,1story,6,6,1959,1959,hip,compshg,wd sdng,wd sdng,none,0,ta,ta,cblock,TA,TA,No,Rec,612,Unf,0,252,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,Ex,Y,0,0,0,0,0,0,10,2009,1,127500
657,20,72,10007,ir1,lvl,allpub,inside,gtl,names,1fam,1story,5,7,1959,2006,gable,compshg,hdboard,hdboard,brkface,54,gd,gd,cblock,TA,TA,No,ALQ,806,Unf,0,247,1053,GasA,Ex,Y,SBrkr,1053,0,0,1053,1,0,1,1,3,1,Gd,5,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,8,2008,1,145500
1144,20,0,9000,reg,lvl,allpub,inside,gtl,sawyer,1fam,1story,5,3,1959,1959,gable,compshg,wd sdng,plywood,none,0,ta,ta,cblock,TA,TA,No,GLQ,288,Unf,0,718,1006,GasA,TA,Y,SBrkr,1006,0,0,1006,0,0,1,0,3,1,TA,5,Typ,0,NA,NA,NA,Y,0,24,0,0,0,0,7,2008,1,80000
572,20,60,7332,reg,lvl,allpub,inside,gtl,names,1fam,1story,6,6,1959,1959,gable,compshg,wdshing,wd shng,brkface,207,ta,ta,cblock,TA,TA,No,BLQ,414,Unf,0,450,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,Gd,4,Typ,0,NA,Attchd,TA,Y,168,0,0,0,0,0,10,2006,1,120000
370,20,0,9830,ir1,lvl,allpub,corner,gtl,names,1fam,1story,5,7,1959,2006,gable,compshg,wd sdng,wd sdng,none,0,ta,ta,cblock,TA,TA,No,ALQ,72,Rec,258,733,1063,GasA,Ex,Y,SBrkr,1287,0,0,1287,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,TA,Y,364,17,0,0,182,0,3,2010,1,162000
864,20,70,7931,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,5,1959,1959,hip,compshg,brkface,plywood,none,0,ta,ta,cblock,TA,TA,No,BLQ,1148,Unf,0,0,1148,GasA,TA,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,7,2009,1,132500
100,20,77,9320,ir1,lvl,allpub,inside,gtl,names,1fam,1story,4,5,1959,1959,gable,compshg,plywood,plywood,none,0,ta,ta,cblock,TA,TA,No,ALQ,569,Unf,0,381,950,GasA,Fa,Y,SBrkr,1225,0,0,1225,1,0,1,1,3,1,TA,6,Typ,0,NA,NA,NA,Y,352,0,0,0,0,0,1,2010,1,128950
42,20,115,16905,reg,lvl,allpub,inside,gtl,timber,1fam,1story,5,6,1959,1959,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,cblock,TA,TA,Gd,BLQ,967,Unf,0,383,1350,GasA,Gd,Y,SBrkr,1328,0,0,1328,0,1,1,1,2,1,TA,5,Typ,2,Gd,Attchd,TA,P,0,104,0,0,0,0,7,2007,1,170000
504,20,100,15602,ir1,lvl,allpub,inside,gtl,crawfor,1fam,1story,7,8,1959,1997,gable,compshg,brkface,wd sdng,none,0,ta,ta,cblock,TA,TA,No,ALQ,1247,Unf,0,254,1501,GasA,TA,Y,SBrkr,1801,0,0,1801,1,0,2,0,1,1,TA,6,Typ,2,TA,Attchd,TA,Y,0,54,0,0,161,0,3,2010,1,289000
1300,20,75,7500,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,7,1959,1994,hip,compshg,brkface,brkface,none,0,ta,ta,cblock,TA,TA,No,LwQ,340,Rec,906,0,1246,GasA,Ex,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,218,0,0,0,0,0,5,2010,1,154000
133,20,75,7388,reg,lvl,allpub,corner,gtl,names,1fam,1story,5,6,1959,2002,gable,compshg,metalsd,metalsd,none,0,ta,ta,cblock,TA,TA,No,Rec,405,Unf,0,658,1063,GasA,Gd,Y,SBrkr,1327,0,0,1327,1,0,1,0,3,1,Gd,7,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,7,2007,1,150750
1120,20,70,7560,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,5,1959,1959,gable,compshg,brkface,wd sdng,none,0,ta,ta,cblock,TA,TA,No,LwQ,369,Unf,0,671,1040,GasA,TA,Y,FuseA,1040,0,0,1040,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,140,0,252,0,0,0,7,2006,1,133700
1152,20,134,17755,reg,lvl,allpub,inside,gtl,edwards,1fam,1story,5,4,1959,1959,gable,compshg,hdboard,plywood,brkface,132,ta,ta,cblock,TA,TA,No,BLQ,176,Unf,0,1290,1466,GasA,TA,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,Fa,6,Typ,2,Gd,Attchd,TA,Y,0,140,0,0,100,0,11,2006,1,149900
328,20,80,11600,reg,lvl,allpub,inside,gtl,names,1fam,1story,6,5,1960,1960,hip,compshg,wd sdng,wd sdng,brkface,175,ta,ta,cblock,TA,TA,No,Rec,565,Unf,0,818,1383,GasA,TA,Y,SBrkr,1383,0,0,1383,0,0,1,1,3,1,TA,7,Typ,0,NA,Attchd,TA,Y,0,45,0,0,0,0,4,2006,1,145250
172,20,141,31770,ir1,lvl,allpub,corner,gtl,names,1fam,1story,6,5,1960,1960,hip,compshg,brkface,plywood,stone,112,ta,ta,cblock,TA,Gd,Gd,BLQ,639,Unf,0,441,1080,GasA,Fa,Y,SBrkr,1656,0,0,1656,1,0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,TA,P,210,62,0,0,0,0,5,2010,1,215000
1103,20,70,7000,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,7,1960,2002,gable,compshg,wd sdng,wd sdng,brkface,45,ta,ta,cblock,TA,TA,No,Rec,588,Unf,0,422,1010,GasA,Ex,Y,SBrkr,1134,0,0,1134,0,0,1,0,2,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,16,0,0,0,0,4,2007,1,135000
581,20,0,14585,ir1,lvl,allpub,culdsac,gtl,names,1fam,1story,6,6,1960,1987,gable,compshg,wd sdng,wd sdng,brkface,85,ta,ta,cblock,TA,TA,No,BLQ,594,Rec,219,331,1144,GasA,Ex,Y,SBrkr,1429,0,0,1429,0,1,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,TA,Y,216,110,0,0,0,0,6,2007,1,181900
84,20,80,8892,ir1,lvl,allpub,inside,gtl,names,1fam,1story,5,5,1960,1960,gable,compshg,metalsd,metalsd,brkcmn,66,ta,ta,cblock,TA,TA,No,Unf,0,Unf,0,1065,1065,GasA,Gd,Y,SBrkr,1065,0,0,1065,0,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,TA,Y,74,0,0,0,0,0,7,2007,1,126500
347,20,0,12772,ir1,lvl,allpub,culdsac,gtl,names,1fam,1story,6,8,1960,1998,hip,compshg,metalsd,metalsd,none,0,ta,ta,cblock,TA,TA,Mn,BLQ,498,Unf,0,460,958,GasA,TA,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,4,2007,1,151500
15,20,0,10920,ir1,lvl,allpub,corner,gtl,names,1fam,1story,6,5,1960,1960,hip,compshg,metalsd,metalsd,brkface,212,ta,ta,cblock,TA,TA,No,BLQ,733,Unf,0,520,1253,GasA,TA,Y,SBrkr,1253,0,0,1253,1,0,1,1,2,1,TA,5,Typ,1,Fa,Attchd,TA,Y,0,213,176,0,0,0,5,2008,1,157000
494,20,70,7931,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,6,1960,1960,gable,compshg,brkface,wd sdng,none,0,ta,ta,cblock,TA,TA,No,BLQ,374,LwQ,532,363,1269,GasA,TA,Y,FuseA,1269,0,0,1269,0,0,1,1,3,1,TA,6,Typ,1,Fa,Detchd,TA,Y,0,0,0,0,0,0,6,2008,1,155000
348,20,0,17600,ir1,lvl,allpub,inside,gtl,names,1fam,1story,6,5,1960,1960,gable,compshg,wd sdng,wd sdng,brkface,30,ta,ta,cblock,TA,TA,No,BLQ,1270,Unf,0,208,1478,GasA,Ex,Y,FuseA,1478,0,0,1478,1,0,2,0,3,1,TA,6,Typ,2,Gd,Attchd,TA,Y,0,40,0,0,0,0,12,2009,1,157500
1027,20,73,9300,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,5,1960,1960,gable,compshg,metalsd,hdboard,brkface,324,ta,ta,cblock,TA,TA,No,Rec,697,Unf,0,571,1268,GasA,TA,Y,SBrkr,1264,0,0,1264,1,0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,TA,Y,0,0,0,0,143,0,4,2010,1,167500
154,20,0,13500,reg,lvl,allpub,inside,gtl,clearcr,1fam,1story,6,7,1960,1975,flat,compshg,brkface,plywood,none,0,ta,ta,cblock,Gd,TA,Gd,BLQ,429,ALQ,1080,93,1602,GasA,Gd,Y,SBrkr,1252,0,0,1252,1,0,1,0,1,1,TA,4,Typ,1,Gd,Attchd,TA,Y,409,0,0,0,0,0,3,2008,1,235000
627,20,0,12342,ir1,lvl,allpub,inside,gtl,names,1fam,1story,5,5,1960,1978,hip,compshg,wd sdng,wd sdng,none,0,ta,ta,cblock,TA,TA,No,Unf,0,Unf,0,978,978,GasA,TA,Y,SBrkr,1422,0,0,1422,0,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,TA,Y,0,0,36,0,0,0,8,2007,1,139900
935,20,313,27650,ir2,hls,allpub,inside,mod,names,1fam,1story,7,7,1960,2007,flat,tar&grv,wd sdng,wd sdng,none,0,ta,ta,cblock,Gd,TA,Gd,GLQ,425,Unf,0,160,585,GasA,Ex,Y,SBrkr,2069,0,0,2069,1,0,2,0,4,1,Gd,9,Typ,1,Gd,Attchd,TA,Y,0,0,0,0,0,0,11,2008,1,242000
208,20,0,12493,ir1,lvl,allpub,inside,gtl,names,1fam,1story,4,5,1960,1960,gable,compshg,wd sdng,wd sdng,none,0,ta,ta,pconc,TA,TA,No,ALQ,419,Rec,306,375,1100,GasA,TA,Y,SBrkr,1100,0,0,1100,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,TA,Y,355,0,0,0,0,0,4,2008,1,141000
835,20,75,7875,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,6,1961,1961,gable,compshg,vinylsd,vinylsd,brkface,136,ta,ta,cblock,TA,TA,No,Rec,572,Unf,0,572,1144,GasA,Gd,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,9,2008,1,139950
92,20,85,8500,reg,lvl,allpub,inside,gtl,names,1fam,1story,5,3,1961,1961,hip,compshg,hdboard,hdboard,brkcmn,203,ta,ta,cblock,TA,TA,No,Rec,600,Unf,0,635,1235,GasA,TA,Y,SBrkr,1235,0,0,1235,0,0,1,0,2,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,12,2006,1,98600
610,20,61,7943,reg,lvl,allpub,inside,gtl,sawyer,1fam,1story,4,5,1961,1961,gable,compshg,vinylsd,vinylsd,brkcmn,192,ta,ta,cblock,TA,TA,Mn,Rec,903,Unf,0,126,1029,GasA,Gd,Y,SBrkr,1029,0,0,1029,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,TA,Y,64,0,39,0,0,0,4,2007,1,118500
174,20,80,10197,ir1,lvl,allpub,inside,gtl,names,1fam,1story,6,5,1961,1961,gable,compshg,wdshing,wd shng,brkcmn,491,ta,ta,cblock,TA,TA,No,ALQ,288,Rec,374,700,1362,GasA,TA,Y,SBrkr,1362,0,0,1362,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,TA,Y,0,20,0,0,0,0,6,2008,1,163000
900,20,65,6993,reg,lvl,allpub,inside,gtl,sawyer,1fam,1story,5,7,1961,1994,gable,compshg,hdboard,plywood,none,0,ta,ta,cblock,TA,TA,No,BLQ,465,Unf,0,447,912,GasA,TA,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,TA,Y,0,0,0,0,0,0,6,2006,1,135000
734,20,80,10000,reg,lvl,allpub,corner,gtl,sawyer,1fam,1story,5,6,1961,1983,hip,compshg,hdboard,hdboard,none,0,ta,ta,cblock,TA,TA,No,BLQ,594,Unf,0,270,864,GasA,Ex,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,TA,Y,165,0,0,0,0,0,3,2009,1,131400
